"K0","K1","K2","KW","KB","KS","KspA","KspC","KP1","KP2","KP3","KSi","KF"
0.0359496358045455,1.16644807503052e-06,6.2187162391194e-10,1.28765917754063e-14,1.88673314891319e-09,0.113614160132054,4.80703893034421e-07,3.06857230302e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0357588931687426,1.16293703228609e-06,8.04750424808216e-10,1.25667402026618e-14,2.05587939575236e-09,0.11802937083625,6.22232397530303e-07,3.97201921759036e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0362349400665455,1.17168470294555e-06,3.50110554832033e-10,1.33511648054149e-14,1.66075544075412e-09,0.107356801304784,2.7052783614262e-07,1.7269138802746e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0361516616342987,1.16916831944438e-06,3.97622461558716e-10,1.90573009132379e-14,1.68051381468655e-09,0.110247463228647,3.07156076092943e-07,1.96073017394019e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0359598470839018,1.16564908868488e-06,5.80612449750983e-10,1.86959216043607e-14,1.83117243044221e-09,0.114531031421103,4.48630764051908e-07,2.86383355075889e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0357690502687924,1.16214045091267e-06,7.63590555926092e-10,1.83426154852724e-14,1.99533764061147e-09,0.118981033887165,5.90170859393526e-07,3.76735445546893e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0355792657890405,1.15864237424255e-06,9.46558277625368e-10,1.79971922792484e-14,2.1742203158222e-09,0.123603937284112,7.31777542092549e-07,4.6713004204367e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0360529213640342,1.16735774026889e-06,4.91700105165785e-10,1.887049370888e-14,1.75635216071537e-09,0.112429269967554,3.7988082331822e-07,2.4249684468423e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0359700612637111,1.16485064962395e-06,5.39261671607966e-10,2.45202703305905e-14,1.77724786991905e-09,0.115456930540052,4.16512528429217e-07,2.65880686035386e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0357792102539058,1.16134441517661e-06,7.22339142508994e-10,2.41233100033177e-14,1.93657872551613e-09,0.119942062040122,5.58064209831806e-07,3.56240172466006e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0355893718670058,1.15784873459728e-06,9.0540622281194e-10,2.37346648021048e-14,2.11019364467855e-09,0.124601426515889,6.9968248542371e-07,4.46642169283546e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0354005407302068,1.15436357611849e-06,1.0884644367385e-09,2.33541425638985e-14,2.29937319839913e-09,0.129441792359723,8.4136855656896e-07,5.37087443378487e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0358718169947052,1.16304675681084e-06,6.33384105866522e-10,2.43151404113246e-14,1.85745163721927e-09,0.117741406150426,4.89276711444608e-07,3.12329687154027e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0357893731249023,1.16054892470415e-06,6.80996112995117e-10,2.99090777915144e-14,1.87955014920301e-09,0.120912558160945,5.25912463277931e-07,3.3571611172954e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0355994808155423,1.15705563857435e-06,8.64162611377208e-10,2.94770101783539e-14,2.04805243775759e-09,0.125608737369545,6.67542326979456e-07,4.2612550581445e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0354105960423866,1.15357286733775e-06,1.04732023799657e-09,2.90534966263262e-14,2.23166101185618e-09,0.130487313671506,8.09239993167896e-07,5.16578181602804e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.03522271345962,1.15010057934419e-06,1.23047054424254e-09,2.86383431044613e-14,2.43173015496219e-09,0.135555371272558,9.51006684984279e-07,6.07074919886423e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0356916223655956,1.15875169356107e-06,7.75164128685833e-10,2.96858690815855e-14,1.96437062098257e-09,0.123304533830738,5.98716690619387e-07,3.82190675135409e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0358541616758661,1.16209203647333e-06,6.30081838611487e-10,2.79822011205219e-14,1.84214821596671e-09,0.118924148031168,4.86616944605629e-07,3.10631825544656e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0356639256095054,1.15859410553208e-06,8.13216183683715e-10,2.75626879039863e-14,2.00729740891523e-09,0.12354341139578,6.2821859136111e-07,4.01023207347919e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.035474698903265,1.15510670346503e-06,9.96341108324695e-10,2.71516432796489e-14,2.18725228128473e-09,0.128342096638832,7.69887604151918e-07,4.91457592245844e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0352864762016523,1.15162979857997e-06,1.17945815411001e-09,2.67488738852866e-14,2.38334016710092e-09,0.133327172882438,9.11625198252923e-07,5.81935756008893e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0357562339609578,1.16029241566061e-06,7.24233392053335e-10,2.77654574054353e-14,1.92528081066361e-09,0.121276945534128,5.59406719505835e-07,3.57097163237654e-07,0.0239221197676638,8.91278206113313e-07,1.11067959377327e-09,2.96951290799893e-10,0.00232281653842929
0.0363341788422071,1.32298083479064e-06,2.78333635603812e-10,1.48585221802116e-14,1.82969682959072e-09,0.114909411391715,2.38763457633976e-07,1.54638099822357e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0361413958866363,1.3189986238715e-06,4.77134607300471e-10,1.45009790860062e-14,1.99372975165872e-09,0.119374957434566,4.09409193561677e-07,2.65158916567694e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0359496358045455,1.31502839952342e-06,6.75921072484482e-10,1.41520396108327e-14,2.17246827909642e-09,0.124014041059929,5.80132458893273e-07,3.75729946188222e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0357588931687426,1.31107012566649e-06,8.74694630375573e-10,1.3811496724373e-14,2.36723077425795e-09,0.128833406189434,7.50934652315085e-07,4.863520945604e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0362349400665455,1.32093206088084e-06,3.8054011891e-10,1.46736198889107e-14,1.9122675172445e-09,0.117183903393728,3.26483685808753e-07,2.1145118812051e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0361516616342987,1.31809514439998e-06,4.32181483004513e-10,2.09449582703099e-14,1.93501818584829e-09,0.120339167368743,3.70688093584981e-07,2.40080718325955e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0359598470839018,1.31412763955148e-06,6.31075891941806e-10,2.05477837397378e-14,2.10849320211665e-09,0.125014839847286,5.41425339082836e-07,3.50660802373685e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0357690502687924,1.31017207700835e-06,8.29957386146424e-10,2.01594820618328e-14,2.29752031060274e-09,0.129872181466513,7.12241520795435e-07,4.61292010435014e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0355792657890405,1.3062284208239e-06,1.02882759331724e-09,1.97798441126443e-14,2.50349376148478e-09,0.134918250821062,8.83138062762947e-07,5.71975264807133e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0360529213640342,1.31605393649169e-06,5.34435805791731e-10,2.07396475016085e-14,2.02234182310015e-09,0.122720689796838,4.58455193127008e-07,2.96924163443527e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0359700612637111,1.31322749657649e-06,5.86131145734101e-10,2.69490438960424e-14,2.04640207000914e-09,0.126025492843544,5.02663782796103e-07,3.25556402103496e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0357792102539058,1.30927464348999e-06,7.85120640866125e-10,2.65127639880139e-14,2.22986268809672e-09,0.130921179097461,6.73493947025045e-07,4.36196666114087e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0355893718670058,1.30533368860662e-06,9.84098842309984e-10,2.60856228331138e-14,2.42977061088671e-09,0.13600704706268,8.44404479753918e-07,5.46888981775456e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0354005407302068,1.30140459611245e-06,1.18306740676382e-09,2.56674092342185e-14,2.64760034465076e-09,0.141290484688806,1.01539683083632e-06,6.57634288103178e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0358718169947052,1.31119382672893e-06,6.88434152114565e-10,2.67235955170417e-14,2.13875224704616e-09,0.128519082126921,5.90478475008419e-07,3.82430671201303e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0357893731249023,1.30837782469005e-06,7.40184316753136e-10,3.28716217001942e-14,2.16419745445536e-09,0.131980511364111,6.34691948421972e-07,4.11066072878638e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0355994808155423,1.30443956925744e-06,9.3927057711478e-10,3.23967570712102e-14,2.35821846746976e-09,0.137106563966385,8.05616466139579e-07,5.21767446090543e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0354105960423866,1.30051316808861e-06,1.1383471946319e-09,3.1931293797344e-14,2.56963352806223e-09,0.142431709715138,9.76622810578424e-07,6.32521815388249e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.03522271345962,1.29659858550187e-06,1.33741585553155e-09,3.1475018628535e-14,2.80000201831438e-09,0.14796368128189,1.14771245787345e-06,7.43330136808766e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0356916223655956,1.30635166506559e-06,8.42536866237558e-10,3.26263037962415e-14,2.26186350991489e-09,0.134591440922392,7.22554967709813e-07,4.67971641603295e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0358541616758661,1.31011749561373e-06,6.84844871081589e-10,3.07538846896012e-14,2.12113120866457e-09,0.129810088459154,5.87268563254553e-07,3.80351732241656e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0356639256095054,1.30617400372087e-06,8.83896183555514e-10,3.0292817991112e-14,2.31129131859092e-09,0.134852184584318,7.58159027646344e-07,4.91031050396857e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.035474698903265,1.30224238185369e-06,1.08293725682934e-09,2.98410587129657e-14,2.51849934486469e-09,0.140090126299275,9.29130792032344e-07,6.017630234966e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0352864762016523,1.29832259428306e-06,1.28196976646341e-09,2.93983943400892e-14,2.74428363878889e-09,0.145531520657539,1.1001853230543e-06,7.12548601429511e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0357562339609578,1.30808864192726e-06,7.87179527514643e-10,3.05156721489844e-14,2.21685376754472e-09,0.132378253605105,6.75114140765032e-07,4.37246004583962e-07,0.0255026398621519,9.91649350910144e-07,1.25611678577117e-09,2.96951290799893e-10,0.00244664125604009
0.0363341788422071,1.49001063321428e-06,3.02241034471937e-10,1.62908367569551e-14,2.102929082599e-09,0.125188441434419,2.87163623931144e-07,1.88698302775094e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0361413958866363,1.48552565772771e-06,5.18117966518886e-10,1.58988276385091e-14,2.29145736594179e-09,0.130053445462265,4.92401261310804e-07,3.23562159516219e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0359496358045455,1.48105418214823e-06,7.33979146019866e-10,1.55162515007771e-14,2.49688727184251e-09,0.135107510588083,6.97732144218084e-07,4.58487288895439e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0357588931687426,1.47659616584074e-06,9.49826309559191e-10,1.51428813563731e-14,2.72073403631788e-09,0.140357983999781,9.03157954869505e-07,5.93474796315306e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0362349400665455,1.48770319622775e-06,4.13226518411693e-10,1.60881104691699e-14,2.19783021464948e-09,0.127666394330865,3.92665775995603e-07,2.58024900486707e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0361516616342987,1.48450811160455e-06,4.69303604717153e-10,2.29639860495196e-14,2.2239782856751e-09,0.13110390719045,4.45830938104335e-07,2.92960299752618e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0359598470839018,1.4800396988686e-06,6.85281999773437e-10,2.2528525149499e-14,2.42335866985419e-09,0.136197834164378,6.51178635122309e-07,4.27896477864638e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0357690502687924,1.47558473618538e-06,9.01246370789274e-10,2.21027924170994e-14,2.64061357099752e-09,0.141489681189447,8.56621269655888e-07,5.62895040438239e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0355792657890405,1.47114318306984e-06,1.11719848527432e-09,2.16865585694822e-14,2.87734544542505e-09,0.14698713827512,1.06216055441497e-06,6.97957112913492e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0360529213640342,1.48220919584707e-06,5.80341037298345e-10,2.27388839716149e-14,2.32434213470485e-09,0.13369846474151,5.51389462914488e-07,3.62323940601135e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0359700612637111,1.47902591048341e-06,6.36476735693779e-10,2.95468465532279e-14,2.35199534595884e-09,0.137298893441423,6.04559654635048e-07,3.97262644879021e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0357792102539058,1.47457399933282e-06,8.52558384349999e-10,2.90685106409596e-14,2.56285250166275e-09,0.142632515156623,8.10019106105793e-07,5.32272258042726e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0355893718670058,1.47013548856469e-06,1.0686277692495e-09,2.86001944287374e-14,2.79261307066972e-09,0.14817333097141,1.01557521771842e-06,6.67345387624245e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0354005407302068,1.46571033784351e-06,1.2846866893921e-09,2.81416663607028e-14,3.04297175019462e-09,0.153929389712116,1.22122973322893e-06,8.02483179464389e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0358718169947052,1.47673548448658e-06,7.47567033533431e-10,2.92996656630374e-14,2.45813635791969e-09,0.140015542601686,7.10175419710558e-07,4.66663898920934e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0357893731249023,1.47356395480849e-06,8.03762265778803e-10,3.60403421389665e-14,2.48738134856961e-09,0.143786608227129,7.63351485168125e-07,5.01606462894518e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0355994808155423,1.46912848430386e-06,1.01994899129013e-09,3.55197020605924e-14,2.71037590389961e-09,0.149371203328761,9.6892441669149e-07,6.3669064502011e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0354105960423866,1.46470636469489e-06,1.2361252456872e-09,3.50093695982556e-14,2.95336199439789e-09,0.155172701122749,1.17459576217668e-06,7.71839496017447e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.03522271345962,1.46029755579498e-06,1.45229286003509e-09,3.45091109452639e-14,3.21813186776211e-09,0.161199525993868,1.38036729698858e-06,9.07054182497871e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0356916223655956,1.47128198722012e-06,9.14906362215087e-10,3.57713763644177e-14,2.59963206961093e-09,0.146631094141186,8.69025373786825e-07,5.71045910541182e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0358541616758661,1.47552326374661e-06,7.43669452092856e-10,3.37184619738126e-14,2.43788393496143e-09,0.141422033755515,7.06314821020652e-07,4.64127058040782e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0356639256095054,1.47108189566491e-06,9.59818227876288e-10,3.32129499028236e-14,2.65644103089508e-09,0.146915162193185,9.11846796207794e-07,5.99184327317779e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.035474698903265,1.46665389623073e-06,1.17595588496606e-09,3.27176424580816e-14,2.89459184230383e-09,0.152621655261751,1.11747655185596e-06,7.34305849186335e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0352864762016523,1.46223922520407e-06,1.39208424284435e-09,3.22323066387325e-14,3.15409295221912e-09,0.15854980049103,1.32320585191246e-06,8.69492782755186e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0357562339609578,1.47323826196384e-06,8.54794118558546e-10,3.34572864971683e-14,2.54790093322824e-09,0.14421992983795,8.11967732208196e-07,5.33552721192038e-07,0.0271538057670968,1.10077641581138e-06,1.41800068562864e-09,2.96951290799893e-10,0.00257213114012974
0.0363341788422071,1.67645258982429e-06,3.27894136394157e-10,1.7818077097809e-14,2.4125295765122e-09,0.136126632382111,3.44193790633167e-07,2.2947296302023e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0361413958866363,1.67140641860769e-06,5.62093904551472e-10,1.73893177406487e-14,2.62881364587865e-09,0.141416710341769,5.90191244709171e-07,3.9347872436302e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0359496358045455,1.6663754365137e-06,7.96276583144938e-10,1.69708756913181e-14,2.86448765314146e-09,0.146912368387627,8.36300462702805e-07,5.57558998372904e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0357588931687426,1.66135959782263e-06,1.03044405615373e-09,1.65625026827205e-14,3.12128991260517e-09,0.152621595659384,1.08252346091569e-06,7.21715129312098e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0362349400665455,1.67385642800793e-06,4.48299658008044e-10,1.75963455391788e-14,2.52140238150157e-09,0.138821093461183,4.70648475742345e-07,3.1377992052348e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0361516616342987,1.67026154903736e-06,5.09136360138034e-10,2.51168236480339e-14,2.551400061994e-09,0.142558954912159,5.34372141105402e-07,3.5626429619589e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0359598470839018,1.66523401303419e-06,7.43446203109908e-10,2.46405389730718e-14,2.78013391602104e-09,0.148097957687624,7.80501512461139e-07,5.20358006391558e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0357690502687924,1.6602216100611e-06,9.77740831732615e-10,2.41748944661548e-14,3.02937383523066e-09,0.153852173542937,1.02674467574819e-06,6.8452758132493e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0355792657890405,1.65522429456723e-06,1.2120221635355e-09,2.37196393495388e-14,3.30095819510539e-09,0.15982996439298,1.27310368381747e-06,8.4877438962553e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0360529213640342,1.66767497469386e-06,6.29598239602038e-10,2.48706186041296e-14,2.66653982405276e-09,0.145380208838644,6.60894394483719e-07,4.40616301260565e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0359700612637111,1.66409337139983e-06,6.90498528599569e-10,3.23168169773587e-14,2.69826423672451e-09,0.149295220707434,7.24624088330249e-07,4.8310469610474e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0357792102539058,1.65908440179135e-06,9.24920388955317e-10,3.17936378251394e-14,2.94016451228027e-09,0.155094861266668,9.70887408367204e-07,6.47287709482535e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0355893718670058,1.65409050932756e-06,1.159328944652e-09,3.1281417704097e-14,3.20375122703554e-09,0.161119799263133,1.21726658507215e-06,8.11547964151756e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0354005407302068,1.64911164862581e-06,1.3937261473819e-09,3.07799033503753e-14,3.4909685773914e-09,0.167378786779775,1.46376370850782e-06,9.75886853550933e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0358718169947052,1.66151634912321e-06,8.11017760329782e-10,3.20464632672193e-14,2.82003169562521e-09,0.152249233852042,8.51214949785174e-07,5.67502441967347e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0357893731249023,1.65794797247944e-06,8.71982636190395e-10,3.94190675681134e-14,2.85358223496178e-09,0.156349791844471,9.1495168388206e-07,6.09995530525219e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0355994808155423,1.65295750070104e-06,1.10651849193635e-09,3.88496183007074e-14,3.10940682010183e-09,0.16242233429082,1.16135102090103e-06,7.7426922601505e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0354105960423866,1.64798205038832e-06,1.34104298781856e-09,3.82914429721412e-14,3.38816616337159e-09,0.168730731043898,1.40786831671335e-06,9.38621564276949e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.03522271345962,1.64302157632623e-06,1.57555811031616e-09,3.77442858567127e-14,3.69191637337445e-09,0.175284142559066,1.6545056992681e-06,1.10305396400815e-06,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0356916223655956,1.65538046699448e-06,9.92560232743283e-10,3.91248866749474e-14,2.98235889544827e-09,0.159442811326959,1.04161221210878e-06,6.94439723014645e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0358541616758661,1.66015244570289e-06,8.06789366582002e-10,3.68795147868898e-14,2.79679764090263e-09,0.153778615495045,8.46587643307419e-07,5.6441743068257e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0356639256095054,1.65515533839576e-06,1.04128405156742e-09,3.63266117537838e-14,3.0475314685241e-09,0.159751699486623,1.09293789013725e-06,7.28658397891227e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.035474698903265,1.65017327252744e-06,1.27576667414555e-09,3.57848700145964e-14,3.32074366619074e-09,0.165956790589564,1.33940533644752e-06,8.9297750164033e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0352864762016523,1.64520620282277e-06,1.51023920822949e-09,3.52540347250095e-14,3.61844942716422e-09,0.172402900446731,1.58599209650225e-06,1.05737615150332e-06,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0357562339609578,1.65758152636105e-06,9.27345884020205e-10,3.65938545198124e-14,2.92301172222093e-09,0.156820974414871,9.73223028023799e-07,6.48844860069422e-07,0.0288759557594639,1.21909132232124e-06,1.59782075294006e-09,2.96951290799893e-10,0.00269887858626872
0.0363341788422071,1.88434004661336e-06,3.55390948555341e-10,1.94414182148821e-14,2.76263298591485e-09,0.147737996207501,4.11139001748985e-07,2.78103908681347e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
0.0361413958866363,1.87866812808537e-06,6.09230430627739e-10,1.89735961300218e-14,3.01030394098909e-09,0.153479308571326,7.04982616753044e-07,4.7686651093035e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
0.0359496358045455,1.87301328219768e-06,8.63051390025797e-10,1.85170313259146e-14,3.28017867857811e-09,0.159443736643399,9.98959733600472e-07,6.75719416907044e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
0.0357588931687426,1.86737545756112e-06,1.11685586871694e-09,1.80714529167386e-14,3.5742477750812e-09,0.165639951023074,1.29307276076074e-06,8.7466425575576e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
0.0362349400665455,1.88142194937175e-06,4.85893533957543e-10,1.91994854889709e-14,2.88730528227175e-09,0.150662290107344,5.62188946335811e-07,3.80277576995462e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
0.0361516616342987,1.87738128967872e-06,5.51831929546801e-10,2.74051273933993e-14,2.92165619031289e-09,0.1547189846072,6.3830677553011e-07,4.31765433241701e-07,0.0306691768538,1.34700591567693e-06,1.79715224402002e-09,2.96951290799893e-10,0.00282644809985035
