"","K0","K1","K2","KW","KB","KS","KspA","KspC","KP1","KP2","KP3","KSi","KF"
"968",0.0348986974635939,1.69157645836978e-06,1.42365553680785e-09,3.99839500478255e-14,3.53534822805955e-09,0.176450261315502,1.54038001894547e-06,1.03403639175439e-06,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"969",0.0346989513334482,1.68731750230316e-06,1.67054885885498e-09,3.93161716916347e-14,3.86873624645244e-09,0.183438064743056,1.81047317683599e-06,1.21534629644522e-06,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"970",0.035197827777642,1.6979219935143e-06,1.05566920880857e-09,4.10066614113282e-14,3.0926337940097e-09,0.1665522215299,1.13942547108413e-06,7.64880995794448e-07,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"971",0.0353712438745083,1.70189594542234e-06,8.58769444931769e-10,3.86508417127222e-14,2.89090711550272e-09,0.160544311334031,9.25559557268219e-07,6.21315683909362e-07,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"972",0.0351685658226092,1.69761365625576e-06,1.10707760004622e-09,3.79704221244993e-14,3.16327244048493e-09,0.166906649791965,1.19517279107621e-06,8.0230342201759e-07,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"973",0.0349671572814876,1.69334071498243e-06,1.35475899167775e-09,3.73068946535999e-14,3.46123747345553e-09,0.173519072788172,1.46498054354774e-06,9.83421737888774e-07,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"974",0.0347670107918837,1.68907707916612e-06,1.60182656637906e-09,3.66594802145389e-14,3.78751549880632e-09,0.180391618268594,1.73499013760018e-06,1.16467554729886e-06,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"975",0.0352668870508222,1.69969322896311e-06,9.865049929892e-10,3.82988765694327e-14,3.02790192591149e-09,0.163784606634714,1.0641452264965e-06,7.14346379968233e-07,0.0294835664083019,1.26730571537068e-06,1.60674790967654e-09,3.01776274028077e-10,0.00276671769630984
"976",0.0358845571536427,1.92767480539621e-06,3.76689762711763e-10,1.9823664611969e-14,2.83320767397923e-09,0.154042369552745,4.4542168188565e-07,3.03367619728069e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"977",0.03567887382795,1.92282241214074e-06,6.47342983251924e-10,1.92544229703431e-14,3.10139188357754e-09,0.16015282346722,7.6682334683251e-07,5.22267736262133e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"978",0.0354744781826156,1.91798063868868e-06,9.17279123278174e-10,1.87015671968706e-14,3.39348447836195e-09,0.16650147578358,1.08843388745914e-06,7.41310113760058e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"979",0.0352713627592778,1.91314943732763e-06,1.18651221502571e-09,1.81642472262764e-14,3.71259249127522e-09,0.173099220666894,1.41026205105409e-06,9.60500709821615e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"980",0.0357786530341768,1.9251788363761e-06,5.15924368478061e-10,1.95289154466959e-14,2.96828855765096e-09,0.157154707303128,6.10630337327891e-07,4.15887864247406e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"981",0.0356893570211516,1.92207868814921e-06,5.86952065832296e-10,2.83988362779923e-14,3.00543789437202e-09,0.161398159788655,6.95259721300988e-07,4.73527211003683e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"982",0.0354848168708447,1.91724113054661e-06,8.57016861866804e-10,2.77628419257838e-14,3.28906440307132e-09,0.167797318596304,1.01690041764411e-06,6.92590126944858e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"983",0.0352815575207944,1.91241415005299e-06,1.12637887489978e-09,2.71440078989684e-14,3.59864648311284e-09,0.174447254273942,1.33875887942678e-06,9.11801358483903e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"984",0.0350795715121258,1.90759769896292e-06,1.39505213710418e-09,2.65414841324039e-14,3.93729116748351e-09,0.181358860986798,1.66084385371552e-06,1.13116686306937e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"985",0.0355840414733144,1.91959035153962e-06,7.25882373832358e-10,2.80696724803275e-14,3.14820204659015e-09,0.16465735111097,8.60590153663081e-07,5.86130395298553e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"986",0.0354951651965278,1.91650206832245e-06,7.96667830350499e-10,3.68363076298843e-14,3.18781133672313e-09,0.169105758592749,9.4526738413302e-07,6.43802329327632e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"987",0.0352917619046254,1.91167930145426e-06,1.06615883520612e-09,3.61349986039328e-14,3.48823043181943e-09,0.175808462451938,1.26715621293365e-06,8.63034243223045e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"988",0.0350896325322364,1.90686706902149e-06,1.33496135426132e-09,3.54516243607185e-14,3.81665228447714e-09,0.18277452164938,1.58927169678559e-06,1.08242052724952e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"989",0.0348887696218973,1.90206532329786e-06,1.60308942006257e-09,3.47853348350328e-14,4.17618392761381e-09,0.190014830349982,1.91162258327343e-06,1.30196713920847e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"990",0.0353904349728508,1.91402134104214e-06,9.35301363660875e-10,3.64734685017292e-14,3.33895294695421e-09,0.17251943288655,1.1107242723177e-06,7.56491640103228e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"991",0.0353019759252689,1.91094489134381e-06,1.00585209115095e-09,4.51384064584333e-14,3.3812198570985e-09,0.177183048268102,1.19545410945132e-06,8.14199403457622e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"992",0.0350997031746613,1.90613687032634e-06,1.27478393784318e-09,4.43732207956447e-14,3.69978182594456e-09,0.184204137337398,1.51760017199274e-06,1.03360651400562e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"993",0.0348986974635939,1.90133934103598e-06,1.54304159630962e-09,4.36267443728995e-14,4.04839373851446e-09,0.191501160212848,1.83998177927123e-06,1.25317404926829e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"994",0.0346989513334482,1.89655225578118e-06,1.8106390985987e-09,4.28981271250176e-14,4.4301626277699e-09,0.199085011059763,2.16260767879737e-06,1.47290796699661e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"995",0.035197827777642,1.90847175030456e-06,1.14419637266142e-09,4.47426313017652e-14,3.54143311479646e-09,0.180758834932941,1.36104213236133e-06,9.26978027419136e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"996",0.0353712438745083,1.91293848963801e-06,9.30784828850278e-10,4.21721813172892e-14,3.31043210174852e-09,0.174238460497755,1.10557959727998e-06,7.5298770690029e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"997",0.0351685658226092,1.90812517787678e-06,1.19991581042437e-09,4.14297711400504e-14,3.62232275724178e-09,0.181143495306305,1.42763222816045e-06,9.72331183050275e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"998",0.0349671572814876,1.90332237318845e-06,1.46836746887558e-09,4.07057920603772e-14,3.96352811975752e-09,0.188319946427153,1.7499172113126e-06,1.19183290959188e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"999",0.0347670107918837,1.89853002787454e-06,1.73615383643909e-09,3.99993940130993e-14,4.33715522227635e-09,0.195778708025489,2.07244329395097e-06,1.41149884407448e-06,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"1000",0.0352668870508222,1.91046262669941e-06,1.06923212799257e-09,4.17881498917773e-14,3.46730743534819e-09,0.177755147324325,1.27111998543868e-06,8.65733887804564e-07,0.0313145206340264,1.40027926072437e-06,1.80719308228812e-09,3.01776274028077e-10,0.00289749380181221
"1001",0.0283608207502346,1.43768942079179e-06,3.55132504260879e-10,2.91956862312263e-14,2.06688618104267e-09,0.0802269796906454,1.94848616557186e-07,1.28256466521765e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1002",0.0281876747372734,1.43469158366582e-06,6.3434820511308e-10,2.83605413426275e-14,2.26245018085682e-09,0.0834244511574413,3.48623610583764e-07,2.29476776533388e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1003",0.0280156454824224,1.43169879182376e-06,9.12631012973725e-10,2.75490186894226e-14,2.47544478639219e-09,0.0867469497913927,5.02492588832508e-07,3.30758950388117e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1004",0.0278447270908072,1.42871100965746e-06,1.18999493143796e-09,2.67598023570962e-14,2.70813232776558e-09,0.090200107313024,6.56459604204144e-07,4.32105655853037e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1005",0.0282716656706498,1.4361475853647e-06,4.98796077231335e-10,2.87633022322498e-14,2.16538947393956e-09,0.0818555481955598,2.73893621913696e-07,1.80286772214207e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1006",0.0282100846092326,1.43342481106639e-06,5.71495895036409e-10,4.30422963813039e-14,2.1909923578831e-09,0.0838221602494266,3.1409581160431e-07,2.06749319843549e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1007",0.0280378744310094,1.43043643268008e-06,8.49891295927521e-10,4.20960122448723e-14,2.39764413486267e-09,0.0871592820565114,4.67971151545208e-07,3.08035681196096e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1008",0.0278667755728908,1.42745306773303e-06,1.12736807209819e-09,4.11745492160486e-14,2.6232171393148e-09,0.0906279334487443,6.21944594342278e-07,4.09386617426876e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1009",0.0276967821392921,1.42447468062746e-06,1.40394022726782e-09,4.02765913804351e-14,2.86997370138385e-09,0.0942337461467962,7.76020192861955e-07,5.10804796280407e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1010",0.028121411326294,1.43188784240038e-06,7.14735965527828e-10,4.25526253995315e-14,2.29500975301967e-09,0.085521711537112,3.93191890895957e-07,2.58813244263021e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1011",0.0280601199067855,1.42917466815977e-06,7.87137460344729e-10,5.66608458131435e-14,2.32227129245787e-09,0.0875744675054453,4.33435958823395e-07,2.85303357675349e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1012",0.0278888405701966,1.42619571500962e-06,1.06472716461569e-09,5.56056485328289e-14,2.54099403400991e-09,0.0910589112478284,5.8741586117531e-07,3.86658545820741e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1013",0.0277186671149964,1.42322174347483e-06,1.34141251237519e-09,5.45764712325862e-14,2.78012862480881e-09,0.0946813869934569,7.4149798512027e-07,4.88081019947209e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1014",0.0275495936467161,1.42025271794725e-06,1.61720750771543e-09,5.35719979977676e-14,3.04193739495302e-09,0.0984475264628969,8.95686383421843e-07,5.89573447731556e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1015",0.0279719258535094,1.42764254903913e-06,9.29961536021278e-10,5.61150322997631e-14,2.43230825140063e-09,0.0893489455812738,5.12585279808234e-07,3.3740232771927e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1016",0.0279109220934745,1.42493895137837e-06,1.0020722047656e-09,7.00549379839269e-14,2.46137237371365e-09,0.0914931456853477,5.52873431723493e-07,3.63921458820346e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1017",0.0277405686056188,1.42196938997645e-06,1.27887081575735e-09,6.88930536639289e-14,2.6931492672452e-09,0.0951325829581222,7.06962113085991e-07,4.65348249278218e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1018",0.0275713155605375,1.4190047783608e-06,1.55477933881941e-09,6.77583881963052e-14,2.94682863177038e-09,0.0989165546521557,8.61157134709828e-07,5.66845036774866e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1019",0.0274031570639646,1.41604508090772e-06,1.8298117774848e-09,6.66496256664813e-14,3.22467279742894e-09,0.102850692488035,1.01546254946144e-06,6.68414489054806e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1020",0.0278232047027757,1.42341166458741e-06,1.14448779341571e-09,6.94541263902292e-14,2.57793435801074e-09,0.0933464945546913,6.3207816205671e-07,4.16056901318426e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1021",0.0279644177747771,1.4264585302888e-06,9.24959862392284e-10,6.5270120465107e-14,2.4104738691686e-09,0.0900660441946013,5.09966585010865e-07,3.35678607286742e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1022",0.0277937323473836,1.42348559974148e-06,1.20204091009842e-09,6.41462960820913e-14,2.63744928413472e-09,0.0936489334692759,6.64015713729901e-07,4.37079362752005e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1023",0.0276241493166009,1.42051763040055e-06,1.47822674522631e-09,6.30492599824143e-14,2.88579182075965e-09,0.0973740218542584,8.18169703454318e-07,5.38549141555816e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1024",0.0274556627867434,1.4175545866734e-06,1.75353137199242e-09,6.19776962515313e-14,3.15776380916022e-09,0.101246941070178,9.72432607084843e-07,6.40090611465262e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1025",0.0278765294886963,1.42492950996329e-06,1.06752129308984e-09,6.46889294536056e-14,2.52463425474787e-09,0.0918906131369237,5.89151165847974e-07,3.87800786651531e-07,0.0238509623731759,1.07505712612551e-06,1.74446735403551e-09,4.2715177221015e-10,0.00218087095269436
"1026",0.0283608207502346,1.60654309134873e-06,3.85274120281661e-10,3.19355030097788e-14,2.36511286136421e-09,0.0871367772324136,2.28707329148522e-07,1.52675069483649e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1027",0.0281876747372734,1.60319316440759e-06,6.88188053036279e-10,3.10219854478959e-14,2.58889438132529e-09,0.0906096408499091,4.09203700100823e-07,2.73166599332233e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1028",0.0280156454824224,1.59984887530859e-06,9.9008991417727e-10,3.01343069076939e-14,2.83262153261853e-09,0.0942182999872464,5.89810386850144e-07,3.93731771210733e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1029",0.0278447270908072,1.59651018426147e-06,1.29099489584486e-09,2.92710279850215e-14,3.09888307223741e-09,0.0979688714143533,7.70532146567034e-07,5.14373760799381e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1030",0.0282716656706498,1.60482017051649e-06,5.4113103573892e-10,3.1462542710393e-14,2.47782898819013e-09,0.0889056112526851,3.21487931736543e-07,2.1461136597051e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1031",0.0282100846092326,1.60177761196734e-06,6.20001198321705e-10,4.70815234396765e-14,2.50712605866178e-09,0.091041603871392,3.68676028796314e-07,2.46112087981579e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1032",0.0280378744310094,1.5984382546754e-06,9.2202520874569e-10,4.60464369667031e-14,2.74359518794474e-09,0.0946661456480194,5.49290182704741e-07,3.6668224461085e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1033",0.0278667755728908,1.59510449964087e-06,1.22305262683641e-09,4.50385008936361e-14,3.0017156490033e-09,0.0984335454034055,7.30019486736444e-07,4.87329270456065e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1034",0.0276967821392921,1.59177630708508e-06,1.52309864486891e-09,4.40562758164527e-14,3.28407619886247e-09,0.102349919907637,9.10868698021725e-07,6.08056341170589e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1035",0.028121411326294,1.60006012948726e-06,7.75398666831443e-10,4.6545900163404e-14,2.62615190599654e-09,0.0928875342868353,4.6151658040271e-07,3.08088403826718e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1036",0.0280601199067855,1.59702829850288e-06,8.53945186476876e-10,6.19780812025206e-14,2.65734695589201e-09,0.0951170902319162,5.08753832852253e-07,3.39621939838881e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1037",0.0278888405701966,1.59369947342173e-06,1.15509511735923e-09,6.08238608271366e-14,2.9076287439567e-09,0.0989016425026072,6.89490718911288e-07,4.602740271159e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1038",0.0277186671149964,1.59037621503645e-06,1.45526393512129e-09,5.96981022301578e-14,3.1812675642667e-09,0.102836115211088,8.703475895406e-07,5.81006210875495e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1039",0.0275495936467161,1.58705848355676e-06,1.7544668324425e-09,5.8599366007288e-14,3.48085217379447e-09,0.10692662512733,1.05132920174975e-06,7.01821666690427e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1040",0.0279719258535094,1.59531623513732e-06,1.00889135291086e-09,6.13810467995171e-14,2.78326091729343e-09,0.0970444007376026,6.01656877924933e-07,4.01639973605097e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1041",0.0279109220934745,1.59229510548243e-06,1.08712236282985e-09,7.66291179154651e-14,2.81651864097326e-09,0.0993732767283336,6.48945874807108e-07,4.33208051950804e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1042",0.0277405686056188,1.58897677519106e-06,1.38741405695959e-09,7.53581986466238e-14,3.08173813727952e-09,0.103326171828111,8.29810442331976e-07,5.53945373823237e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1043",0.0275713155605375,1.5856639760282e-06,1.68674011758641e-09,7.41170525345097e-14,3.37202036626928e-09,0.107436049824617,1.01079982879363e-06,6.7476601939114e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1044",0.0274031570639646,1.58235666818621e-06,1.98511573678314e-09,7.29042401749068e-14,3.68995408496228e-09,0.111709027487849,1.19191879132236e-06,7.9567316430788e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1045",0.0278232047027757,1.59058844199375e-06,1.24162537219466e-09,7.59719242359989e-14,2.94989910997814e-09,0.101386251019335,7.41913957673235e-07,4.95269502120292e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1046",0.0279644177747771,1.59399315581583e-06,1.00346516582794e-09,7.1395277783628e-14,2.7582760977564e-09,0.097823261693906,5.98583134300042e-07,3.99588075997564e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1047",0.0277937323473836,1.59067106067986e-06,1.30406326828516e-09,7.01659901182511e-14,3.01800132020626e-09,0.101714738423799,7.7940127614529e-07,5.2029440610472e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1048",0.0276241493166009,1.58735450943377e-06,1.60369017764006e-09,6.89660046345875e-14,3.30217668156996e-09,0.105760661603568,9.60342500622051e-07,6.41082900825439e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1049",0.0274556627867434,1.58404346230469e-06,1.90236108670691e-09,6.77938819284535e-14,3.613390938841e-09,0.109967148003255,1.14141156490088e-06,7.61956735839954e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1050",0.0278765294886963,1.59228455519253e-06,1.15812639547913e-09,7.07595459446824e-14,2.88890844639188e-09,0.0998049772973773,6.91527566305724e-07,4.61633737880881e-07,0.0252631484773379,1.18955496213189e-06,1.96025441276686e-09,4.2715177221015e-10,0.00229905151511022
"1051",0.0283608207502346,1.79435197430565e-06,4.17255272425807e-10,3.48657155025756e-14,2.70155001152963e-09,0.0945130323692354,2.68101335698415e-07,1.81506892546125e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1052",0.0281876747372734,1.79061043257359e-06,7.45313734906234e-10,3.38683789831081e-14,2.95716443809964e-09,0.0982798789513488,4.79687550802187e-07,3.24752566086082e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1053",0.0280156454824224,1.78687518776145e-06,1.07227611489726e-09,3.2899252320818e-14,3.23556176075703e-09,0.102194016341891,6.91403083198238e-07,4.68085788536651e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1054",0.0278447270908072,1.78314619542739e-06,1.39815886562083e-09,3.19567640403594e-14,3.53969898700863e-09,0.106262079104274,9.03253509462461e-07,6.11510335287309e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1055",0.0282716656706498,1.79242763974309e-06,5.86049687350489e-10,3.43493591690821e-14,2.83030000003991e-09,0.0964316007662261,3.76863060009395e-07,2.55139508199524e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1056",0.0282100846092326,1.78902939853251e-06,6.71466769480711e-10,5.14014450053584e-14,2.86376457687402e-09,0.0987484082719,4.32179135352898e-07,2.9258896333667e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1057",0.0280378744310094,1.78529966206793e-06,9.98561438223228e-10,5.02713851319879e-14,3.13387142436387e-09,0.102679772790286,6.43903421099083e-07,4.3592811187999e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1058",0.0278667755728908,1.7815761827786e-06,1.32457678867359e-09,4.91709668183144e-14,3.42870950416129e-09,0.106766088423454,8.55762691158937e-07,5.79358645955773e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1059",0.0276967821392921,1.77785891623561e-06,1.64952927419974e-09,4.80986185891324e-14,3.75123582380912e-09,0.111013989734989,1.06776252206117e-06,7.22884340921552e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1060",0.028121411326294,1.78711113807902e-06,8.39763599306469e-10,5.08166761115866e-14,2.9997218432237e-09,0.100750599386231,5.41011134682874e-07,3.66269155777735e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1061",0.0280601199067855,1.78372487851219e-06,9.24830173279292e-10,6.76648226251808e-14,3.03535438693079e-09,0.103168890490163,5.96384832253455e-07,4.03757621654425e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1062",0.0278888405701966,1.78000690550006e-06,1.25097820616421e-09,6.64046978285527e-14,3.32123874301257e-09,0.107273810624044,8.08252990317302e-07,5.47194172984771e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1063",0.0277186671149964,1.77629514994437e-06,1.57606368488122e-09,6.51756462944397e-14,3.6338026676521e-09,0.111541342179184,1.02026179985775e-06,6.90725946565255e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1064",0.0275495936467161,1.77258956740329e-06,1.90010306323626e-09,6.39760965473377e-14,3.97600316833223e-09,0.115978119719043,1.23241683726198e-06,8.34356717657587e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1065",0.0279719258535094,1.78181267068119e-06,1.09263823897413e-09,6.70130078836376e-14,3.17917960112355e-09,0.105259350637933,7.05290089322243e-07,4.7748741020993e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1066",0.0279109220934745,1.7784383634559e-06,1.17736311312875e-09,8.3660151638627e-14,3.2171682338262e-09,0.107785369374073,7.60724444115989e-07,5.15016941544419e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1067",0.0277405686056188,1.77473211210056e-06,1.50258166803638e-09,8.22726203496853e-14,3.52011518617198e-09,0.112072882802771,9.72742276314292e-07,6.5855482354128e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
"1068",0.0275713155605375,1.77103203847641e-06,1.82675443333835e-09,8.09175940258835e-14,3.8516900432897e-09,0.116530667959105,1.18490642705777e-06,8.0219176444207e-07,0.0267329422380276,1.31394633708655e-06,2.19968635204559e-09,4.2715177221015e-10,0.00241984749963823
